ORIG_FID,经度,纬度,value
6828,340.4334737,415.9476096,4
6829,340.016807,408.1142763,4
6830,339.6001403,400.280943,4
6831,339.1834737,392.4476096,4
6832,335.8072738,430.4051762,4
6833,335.5650677,422.7007701,4
6834,335.3228616,414.9963641,4
6835,335.0806555,407.2919581,4
6836,334.8384495,399.587552,4
6837,334.5962434,391.883146,4
6838,386.3362514,454.4198318,4
6839,387.0584737,447.1976096,4
6840,387.7806959,439.9753874,4
6841,388.5029181,432.7531652,4
6842,389.2251403,425.530943,4
6843,389.9473626,418.3087207,4
6844,390.6695848,411.0864985,4
6845,391.391807,403.8642763,4
6846,392.1140292,396.6420541,4
6847,390.8084737,457.280943,4
6848,391.4751403,449.780943,3
6849,392.141807,442.280943,4
6850,392.8084737,434.780943,4
6851,393.4751403,427.280943,4
6852,394.141807,419.780943,4
6853,394.8084737,412.280943,4
6854,395.4751403,404.780943,4
6855,396.141807,397.280943,4
6856,517.3501403,459.030943,4
6857,524.1001403,459.030943,4
6858,530.8501403,459.030943,4
6859,537.6001403,459.030943,4
6860,544.3501403,459.030943,4
6861,551.1001403,459.030943,4
6862,517.3265855,454.5318572,4
6863,524.0294758,454.5336856,4
6864,530.7323662,454.535514,4
6865,537.4352565,454.5373424,4
6866,544.1381468,454.5391708,4
6867,550.8410372,454.5409992,4
6868,554.3827038,450.0826659,4
6869,554.7631468,441.1641708,4
6870,555.1435898,432.2456757,4
6871,555.5240328,423.3271807,4
6872,555.9044758,414.4086856,4
6873,556.2849188,405.4901905,4
6874,559.1365611,450.1142795,4
6875,559.4708483,441.2809456,4
6876,559.8051354,432.4476117,4
6877,560.1394225,423.6142778,4
6878,560.4737096,414.7809438,4
6879,560.8079968,405.9476099,4
6880,587.9751403,450.405943,4
6881,587.9751403,442.155943,4
6882,587.9751403,433.905943,4
6883,587.9751403,425.655943,4
6884,587.9751403,417.405943,4
6885,587.9751403,409.155943,4
6886,593.4751403,450.4476096,2
6887,593.4751403,442.280943,4
6888,593.4751403,434.1142763,4
6889,593.4751403,425.9476096,4
6890,593.4751403,417.780943,4
6891,593.4751403,409.6142763,4
6892,629.5619815,450.8319891,4
6893,629.7383266,443.2687301,4
6894,629.9146718,435.7054711,4
6895,630.0910169,428.1422121,4
6896,630.2673621,420.578953,4
6897,630.4437072,413.015694,4
6898,634.0956675,451.0811825,3
6899,634.4373898,443.5265935,4
6900,634.7791122,435.9720045,4
6901,635.1208345,428.4174155,4
6902,635.4625568,420.8628265,4
6903,635.8042792,413.3082375,4
6904,660.2619528,460.0122538,3
6905,651.4657206,459.7318793,4
6906,642.6694885,459.4515047,4
6907,633.8732564,459.1711302,4
6908,661.1265878,455.4466657,4
6909,653.3546502,455.2786118,4
6910,645.5827127,455.1105579,4
6911,637.8107751,454.942504,4
6912,734.9758522,455.0070855,3
6913,735.3393591,446.7386959,4
6914,735.7028661,438.4703064,4
6915,736.066373,430.2019168,4
6916,736.4298799,421.9335273,4
6917,736.7933869,413.6651377,4
6918,744.4269227,456.9213798,4
6919,752.1877139,457.260893,4
6920,759.9485051,457.6004062,4
6921,767.7092964,457.9399194,4
6922,772.6638686,459.2169163,4
6923,773.6065928,461.9275498,4
6924,740.7193192,452.8042303,1
6925,741.0649032,444.9094443,3
6926,741.4104872,437.0146583,4
6927,741.7560712,429.1198724,4
6928,742.1016553,421.2250864,4
6929,742.4472393,413.3303004,4
6930,822.2251403,459.9476096,4
6931,829.7251403,459.780943,4
6932,837.2251403,459.6142763,4
6933,844.7251403,459.4476096,3
6934,852.2251403,459.280943,2
6935,859.7251403,459.1142763,1
6936,822.266807,464.0726096,4
6937,829.8501403,464.155943,4
6938,837.4334737,464.2392763,4
6939,845.016807,464.3226096,4
6940,852.6001403,464.405943,4
6941,860.1834737,464.4892763,4
6942,787.3501403,459.593443,4
6943,795.1001403,459.718443,4
6944,802.8501403,459.843443,4
6945,810.6001403,459.968443,4
6946,809.6626403,464.780943,4
6947,802.0376403,464.280943,4
6948,794.4126403,463.780943,4
6949,786.7876403,463.280943,4
6950,868.4334737,454.9476096,1
6951,868.3501403,446.780943,1
6952,868.266807,438.6142763,1
6953,868.1834737,430.4476096,1
6954,868.1001403,422.280943,1
6955,868.016807,414.1142763,2
6956,872.3501403,459.030943,4
6957,880.1001403,459.030943,4
6958,887.8501403,459.030943,4
6959,895.6001403,459.030943,4
6960,903.3501403,459.030943,3
6961,911.1001403,459.030943,3
6962,863.391807,454.9476096,1
6963,863.2251403,446.780943,1
6964,863.0584737,438.6142763,1
6965,862.891807,430.4476096,2
6966,862.7251403,422.280943,2
6967,862.5584737,414.1142763,3
6968,872.3501318,464.4448998,3
6969,880.1001147,464.2728134,4
6970,887.8500977,464.1007271,4
6971,895.6000806,463.9286408,4
6972,903.3500635,463.7565544,4
6973,911.1000464,463.5844681,4
6974,914.9751403,454.9476096,4
6975,914.9751403,446.780943,4
6976,914.9751403,438.6142763,4
6977,914.9751403,430.4476096,4
6978,914.9751403,422.280943,4
6979,914.9751403,414.1142763,4
6980,919.8815457,454.9646672,4
6981,919.6943564,446.8321157,4
6982,919.5071671,438.6995642,4
6983,919.3199778,430.5670128,4
6984,919.1327885,422.4344613,4
6985,918.9455992,414.3019098,4
6986,960.7076044,455.2079153,4
6987,964.377599,453.4348575,4
6988,969.2526598,450.534797,4
6989,974.8289321,446.9578778,4
6990,981.1064158,442.7041,4
6991,987.3838995,438.4503221,4
6992,993.6613833,434.1965442,4
6993,999.938867,429.9427663,4
6994,1006.216351,425.6889884,4
6995,1012.493834,421.4352106,4
6996,1018.771318,417.1814327,4
6997,1025.048802,412.9276548,4
6998,1029.831342,408.9158544,4
6999,247.7541479,379.0947365,4
7000,242.8869252,375.1911257,4
7001,236.5944646,371.2563169,4
7002,230.302004,367.321508,4
7003,225.5392829,364.6230165,4
7004,222.9549558,363.0621628,4
7005,218.0392798,360.2294598,4
7006,210.1436004,356.2235872,3
7007,202.247921,352.2177145,3
7008,194.3522415,348.2118418,4
7009,187.2789728,345.3323318,4
7010,181.0281149,343.5791843,4
7011,173.8667936,342.5566017,4
7012,242.266807,393.405943,4
7013,249.8501403,398.155943,4
7014,257.4334737,402.905943,4
7015,265.016807,407.655943,4
7016,272.6001403,412.405943,4
7017,280.1834737,417.155943,4
7018,236.2492759,395.3762633,3
7019,243.7975471,400.0669041,3
7020,251.3458183,404.7575449,4
7021,258.8940895,409.4481856,4
7022,266.4423607,414.1388264,4
7023,273.9906319,418.8294672,4
7024,280.1199539,422.1028653,4
7025,228.769282,385.4234461,4
7026,222.6142553,382.7823146,4
7027,216.7159184,379.7150452,4
7028,210.3922728,376.3468814,4
7029,203.6433184,372.6778232,4
7030,196.8943641,369.0087649,4
7031,190.1454097,365.3397067,4
7032,183.3964553,361.6706485,3
7033,176.647501,358.0015903,1
7034,171.0735529,354.6330316,1
7035,166.6746112,351.5649725,1
7036,229.3345726,391.7989377,3
7037,223.1156295,388.9317216,2
7038,216.9588788,385.6613,2
7039,210.8021282,382.3908784,2
7040,204.6453776,379.1204568,2
7041,198.4886269,375.8500352,2
7042,192.3318763,372.5796136,2
7043,186.1751257,369.309192,4
7044,180.018375,366.0387703,4
7045,173.8616244,362.7683487,4
7046,167.1291947,358.5820404,4
7047,304.6387327,376.1382629,4
7048,303.9659174,366.3529029,3
7049,303.2931021,356.5675428,4
7050,303.166565,348.2462028,4
7051,303.586306,341.3888828,4
7052,304.0060469,334.5315628,4
7053,304.4257879,327.6742429,4
7054,304.8455289,320.8169229,4
7055,305.2652698,313.9596029,4
7056,308.2251403,385.405943,4
7057,315.7251403,386.155943,4
7058,323.2251403,386.905943,4
7059,330.7251403,387.655943,4
7060,298.8989612,376.2346929,4
7061,298.7466028,367.6421927,4
7062,298.5942445,359.0496925,3
7063,298.7644882,350.9015674,3
7064,299.2573341,343.1978175,4
7065,299.7501799,335.4940676,4
7066,300.2430257,327.7903177,4
7067,300.7358716,320.0865678,4
7068,301.2287174,312.3828179,4
7069,333.9327197,379.0644018,4
7070,333.8478784,371.1313194,4
7071,333.7630371,363.198237,4
7072,333.6781958,355.2651546,4
7073,333.5933545,347.3320723,4
7074,333.5085132,339.3989899,4
7075,333.6496693,332.6152047,4
7076,334.0168227,326.9807166,4
7077,330.729141,322.3557761,4
7078,323.7866241,318.7403832,4
7079,316.8441073,315.1249903,4
7080,309.4239946,311.9241184,4
7081,338.8079335,380.4476483,4
7082,338.4735197,373.281059,4
7083,338.139106,366.1144697,4
7084,337.9919987,359.0822628,4
7085,338.0321979,352.1844384,4
7086,338.0723971,345.2866139,4
7087,338.1125963,338.3887895,4
7088,338.1527955,331.490965,4
7089,338.1929947,324.5931406,4
7090,337.5808135,320.3602529,4
7091,335.6783702,318.8758264,4
7092,330.2396031,316.3540945,4
7093,321.9023938,312.7115327,4
7094,313.5651844,309.0689709,4
7095,307.93586,306.8893165,4
7096,343.4334737,384.4476096,4
7097,352.3501403,385.280943,4
7098,361.266807,386.1142763,4
7099,370.1834737,386.9476096,4
7100,379.1001403,387.780943,4
7101,388.016807,388.6142763,4
7102,343.4334737,388.905943,4
7103,352.3501403,389.655943,4
7104,361.266807,390.405943,4
7105,370.1834737,391.155943,4
7106,379.1001403,391.905943,4
7107,388.016807,392.655943,4
7108,397.5470374,385.0589676,4
7109,398.6908314,378.1150169,3
7110,400.3314097,372.1212474,1
7111,402.468772,367.077659,1
7112,406.1118771,360.6861198,2
7113,411.2607248,352.9466296,2
7114,416.4095726,345.2071394,2
7115,421.5584203,337.4676492,1
7116,427.5877396,330.1438549,1
7117,434.5792223,324.2763526,2
7118,440.9175543,320.7955353,2
7119,446.5210439,318.6608068,2
7120,453.2622434,317.5867068,2
7121,461.1411527,317.5732352,3
7122,469.020062,317.5597637,3
7123,476.8989713,317.5462921,3
7124,483.9976046,317.912403,3
7125,490.3159618,318.6580963,4
7126,393.2745735,384.6578053,4
7127,393.8734398,376.9115299,4
7128,395.4752335,369.9906934,4
7129,398.0799546,363.8952956,4
7130,401.9257569,357.2291889,4
7131,407.0126402,349.9923733,4
7132,412.0995235,342.7555577,3
7133,417.1864068,335.5187421,3
7134,421.8722429,329.4650501,4
7135,426.1570319,324.5944816,4
7136,432.2110004,319.5205366,3
7137,438.9725685,315.9504966,3
7138,444.6725569,314.0877381,2
7139,452.2057064,313.1437734,2
7140,461.5720169,313.1186025,4
7141,470.9383274,313.0934316,4
7142,480.3046379,313.0682607,3
7143,489.4814668,313.7933091,3
7144,432.8827704,397.0273976,4
7145,442.6980306,397.020307,4
7146,452.5132908,397.0132164,4
7147,462.3285509,397.0061257,4
7148,472.1438111,396.9990351,4
7149,481.9590713,396.9919445,4
7150,510.1695848,387.2531652,1
7151,509.5584737,379.6976096,1
7152,508.9473626,372.1420541,2
7153,508.3362514,364.5864985,1
7154,507.7251403,357.030943,2
7155,507.1140292,349.4753874,2
7156,506.5029181,341.9198318,2
7157,505.891807,334.3642763,2
7158,505.2806959,326.8087207,3
7159,505.5634957,386.6665113,3
7160,504.7402063,376.9376479,3
7161,503.916917,367.2087845,2
7162,503.0936276,357.4799212,2
7163,502.2703383,347.7510578,4
7164,501.4470489,338.0221944,4
7165,501.0203383,330.6260578,4
7166,500.9902063,325.5626479,4
7167,557.1241733,390.9894978,4
7168,557.4222392,381.9066075,4
7169,557.7203051,372.8237172,4
7170,558.018371,363.7408269,4
7171,558.316437,354.6579366,4
7172,558.6145029,345.5750463,4
7173,561.139953,392.8713511,4
7174,561.4695783,385.5521673,4
7175,561.7992035,378.2329835,4
7176,562.1288288,370.9137997,4
7177,562.4584541,363.594616,4
7178,562.7880794,356.2754322,4
7179,562.8858014,347.7336208,4
7180,598.135951,401.9367015,4
7181,607.4575722,402.7482185,4
7182,616.7791935,403.5597356,4
7183,626.1008148,404.3712526,4
7184,598.1072328,405.9938331,4
7185,607.3714176,406.9196135,4
7186,616.6356025,407.8453939,3
7187,625.8997874,408.7711743,3
7188,666.4662951,402.5233606,4
7189,667.4486048,395.508196,4
7190,668.0093335,388.6279027,4
7191,668.1484814,381.8824808,4
7192,668.2876293,375.1370589,4
7193,668.4267772,368.391637,4
7194,668.5659251,361.646215,4
7195,668.705073,354.9007931,4
7196,674.0937065,404.5316016,4
7197,673.3308389,399.532919,4
7198,673.1978595,392.9021743,4
7199,673.6947682,384.6393674,4
7200,674.1916769,376.3765605,4
7201,674.6885856,368.1137536,4
7202,674.9465651,360.8694983,4
7203,674.9656152,354.6437947,4
7204,678.4748239,407.6243152,2
7205,685.474191,407.8110596,2
7206,692.473558,407.997804,1
7207,699.4729251,408.1845484,1
7208,706.4722922,408.3712928,2
7209,713.4716593,408.5580372,2
7210,719.9564995,407.6481056,2
7211,725.9268128,405.641498,1
7212,732.9435549,404.8345686,3
7213,678.5734256,411.2417689,4
7214,685.7699963,411.6634207,4
7215,692.9665669,412.0850726,4
7216,700.1631375,412.5067245,4
7217,707.3597082,412.9283763,4
7218,714.5562788,413.3500282,4
7219,721.0501444,412.4992085,4
7220,726.8413051,410.3759171,4
7221,733.1060129,409.1726072,4
7222,737.141807,400.655943,4
7223,737.4751403,391.905943,4
7224,737.8084737,383.155943,4
7225,738.141807,374.405943,3
7226,738.4751403,365.655943,2
7227,738.8084737,356.905943,2
7228,745.1201946,409.5232878,4
7229,750.1205213,409.8040486,2
7230,756.0668892,409.7433051,2
7231,762.9592985,409.3410575,3
7232,769.8517078,408.9388098,2
7233,776.7441171,408.5365621,2
7234,783.6365264,408.1343145,3
7235,790.5289357,407.7320668,3
7236,871.891807,410.030943,1
7237,879.7251403,410.030943,3
7238,887.5584737,410.030943,4
7239,895.391807,410.030943,4
7240,903.2251403,410.030943,4
7241,911.0584737,410.030943,4
7242,871.620362,405.4500521,4
7243,879.5141748,405.3140568,4
7244,887.4079875,405.1780614,4
7245,895.3018003,405.0420661,4
7246,903.1956131,404.9060707,4
7247,911.0894259,404.7700754,4
7248,922.8673965,410.0850477,4
7249,930.8981805,409.7838749,4
7250,938.9289644,409.4827021,4
7251,946.9597484,409.1815293,4
7252,922.7955105,404.6529867,4
7253,930.561119,404.6181171,4
7254,938.3267275,404.5832474,4
7255,946.0923361,404.5483778,4
7256,954.8266785,399.0858686,2
7257,953.5297548,389.1957199,2
7258,952.2328312,379.3055712,2
7259,950.9359075,369.4154225,3
7260,949.6389839,359.5252737,3
7261,948.3420602,349.635125,3
7262,947.0451366,339.7449763,3
7263,945.7482129,329.8548276,4
7264,944.4512893,319.9646789,4
7265,942.1835369,311.5116793,3
7266,938.9449559,304.495829,3
7267,935.3916277,298.5191749,4
7268,931.0869776,293.9205702,4
7269,926.3457528,289.6608187,4
7270,959.5831819,404.3649472,4
7271,966.7992649,404.0329557,4
7272,974.015348,403.7009642,4
7273,981.231431,403.3689727,4
7274,988.4475141,403.0369811,4
7275,995.6635971,402.7049896,4
7276,1002.87968,402.3729981,4
7277,1010.095763,402.0410066,4
7278,1017.311846,401.7090151,4
7279,1025.379449,401.8076525,4
7280,949.4066546,399.6991144,4
7281,948.2696831,390.0354573,4
7282,947.1327116,380.3718003,4
7283,945.9957401,370.7081432,4
7284,944.8587686,361.0444861,3
7285,943.721797,351.3808291,3
7286,942.5848255,341.717172,2
7287,941.447854,332.0535149,4
7288,940.3108825,322.3898579,4
7289,937.7558395,313.0872849,4
7290,933.7193744,305.4604389,4
7291,929.120885,299.4859888,4
7292,924.0237219,293.8492916,4
7293,960.141807,408.9198318,4
7294,967.4751403,408.6976096,4
7295,974.8084737,408.4753874,4
7296,982.141807,408.2531652,3
7297,989.4751403,408.030943,3
7298,996.8084737,407.8087207,3
7299,1004.141807,407.5864985,4
7300,1011.47514,407.3642763,4
7301,1018.808474,407.1420541,4
7302,1035.905586,396.4691744,4
7303,1035.766478,388.3456372,4
7304,1035.62737,380.2221001,4
7305,1035.488261,372.098563,4
7306,1035.612194,366.888508,4
7307,1036.39041,365.1355823,4
7308,1043.183474,400.8226096,4
7309,1051.60014,400.405943,4
7310,1060.016807,399.9892763,4
7311,1068.433474,399.5726096,4
7312,1076.85014,399.155943,4
7313,1085.266807,398.7392763,4
7314,1093.683474,398.3226096,4
7315,1102.10014,397.905943,3
7316,1110.516807,397.4892763,4
7317,1118.933474,397.0726096,4
7318,1127.35014,396.655943,4
7319,1135.766807,396.2392763,4
7320,1045.178812,405.8454043,4
7321,1053.421971,405.3832773,4
7322,1061.66513,404.9211502,4
7323,1069.908289,404.4590231,4
7324,1078.151448,403.996896,4
7325,1086.394607,403.534769,4
7326,1094.637766,403.0726419,4
7327,1102.880925,402.6105148,4
7328,1111.124084,402.1483877,3
7329,1119.367243,401.6862606,3
7330,1127.610402,401.2241336,2
7331,1135.853561,400.7620065,2
7332,1144.863778,391.7632339,3
7333,1144.641053,383.2278157,4
7334,1144.888382,375.2071388,4
7335,1145.605764,367.7012031,4
7336,1146.323147,360.1952675,4
7337,1147.04053,352.6893318,3
7338,1147.757913,345.1833961,3
7339,1148.475295,337.6774605,3
7340,1148.325543,331.0914841,3
7341,1147.308654,325.4254671,2
7342,1145.553394,320.2181696,3
7343,1143.05976,315.4695917,3
7344,1139.415938,310.7367851,3
7345,1149.252918,395.7253874,4
7346,1157.808474,395.1142763,4
7347,1166.364029,394.5031652,4
7348,1174.919585,393.8920541,4
7349,1183.47514,393.280943,4
7350,1192.030696,392.6698318,4
7351,1200.586251,392.0587207,4
7352,1209.141807,391.4476096,4
7353,1217.697363,390.8364985,4
7354,1139.734226,391.7641606,3
7355,1139.252398,383.230596,2
7356,1139.61875,374.2221739,2
7357,1140.833282,364.7388944,3
7358,1142.047814,355.255615,4
7359,1143.262346,345.7723355,4
7360,1143.888466,337.2631259,4
7361,1143.066954,330.6806592,4
7362,1141.386222,325.0508658,4
7363,1138.153177,318.1847125,4
7364,1133.367819,310.0821995,4
7365,1149.72514,400.3364985,3
7366,1158.22514,399.9476096,4
7367,1166.72514,399.5587207,4
7368,1175.22514,399.1698318,4
7369,1183.72514,398.780943,4
7370,1192.22514,398.3920541,4
7371,1200.72514,398.0031652,4
7372,1209.22514,397.6142763,4
7373,1217.72514,397.2253874,4
7374,161.8426625,340.2209892,4
7375,160.5537424,336.7704712,1
7376,159.2408578,331.4893428,1
7377,157.1352452,326.8351241,2
7378,152.793497,322.7972591,1
7379,147.0083412,318.748838,1
7380,141.2231855,314.7004169,1
7381,135.4380297,310.6519958,1
7382,129.652874,306.6035746,2
7383,123.8677182,302.5551535,2
7384,164.7966636,339.2569303,4
7385,170.6949907,335.7817141,4
7386,177.8485984,332.379307,4
7387,185.0022062,328.9769,4
7388,191.9618283,326.263266,4
7389,198.7274648,324.2384051,4
7390,205.4931013,322.2135442,4
7391,213.4042346,321.0116876,4
7392,221.7334284,319.341371,4
7393,229.3351859,316.37959,4
7394,236.9369435,313.4178091,4
7395,244.538701,310.4560282,4
7396,252.1404585,307.4942473,4
7397,259.742216,304.5324664,4
7398,265.7543761,302.7814372,4
7399,271.3589866,302.6458689,3
7400,278.1456449,302.9150099,3
7401,284.9323032,303.1841509,4
7402,291.9834903,302.9349368,3
7403,298.5582442,302.7910476,3
7404,157.8091468,345.1437583,3
7405,155.4771597,338.3693891,3
7406,153.1451727,331.5950198,3
7407,148.3552072,325.5592881,3
7408,141.1072632,320.2621939,4
7409,133.8593193,314.9650998,4
7410,126.6113753,309.6680056,4
7411,120.7312718,306.0252007,4
7412,553.9751403,333.9892763,3
7413,544.9751403,330.905943,3
7414,535.9751403,327.8226096,3
7415,526.9751403,324.7392763,3
7416,517.9751403,321.655943,2
7417,508.9751403,318.5726096,2
7418,558.475824,331.7499723,4
7419,558.4771914,324.1880309,4
7420,558.4785587,316.6260895,4
7421,558.4799261,309.0641481,4
7422,558.4812934,301.5022067,4
7423,558.4826608,293.9402653,4
7424,558.4840281,286.3783239,4
7425,558.4853955,278.8163825,4
7426,558.4867628,271.2544412,4
7427,558.4881302,263.6924998,4
7428,558.4894975,256.1305584,4
7429,558.4908649,248.568617,4
7430,562.4959737,333.1767763,4
7431,562.5376403,325.468443,4
7432,562.579307,317.7601096,4
7433,562.6209737,310.0517763,4
7434,562.6626403,302.343443,4
7435,562.704307,294.6351096,4
7436,562.7459737,286.9267763,4
7437,562.7876403,279.218443,4
7438,562.829307,271.5101096,4
7439,562.8709737,263.8017763,4
7440,562.9126403,256.093443,4
7441,562.954307,248.3851096,4
7442,554.688356,339.5985795,4
7443,546.5379963,336.7285362,4
7444,538.3876366,333.858493,4
7445,530.2372769,330.9884497,4
7446,522.0869172,328.1184065,4
7447,513.9365576,325.2483632,4
7448,507.418259,323.4221423,4
7449,579.2279029,340.2025942,4
7450,579.2726767,332.9380936,4
7451,578.8566991,324.0657901,4
7452,578.4407214,315.1934865,4
7453,578.0247438,306.321183,4
7454,577.6087661,297.4488794,4
7455,577.1927885,288.5765758,4
7456,576.9807406,280.3697072,4
7457,576.9726225,272.8282733,4
7458,576.9645043,265.2868395,4
7459,576.9563862,257.7454057,4
7460,575.9900575,249.1009207,4
7461,583.6989078,342.487326,4
7462,583.8134926,336.4725335,4
7463,583.5951272,327.5301821,4
7464,583.3767618,318.5878308,4
7465,583.1583964,309.6454795,4
7466,582.940031,300.7031281,4
7467,582.7216656,291.7607768,4
7468,582.5033001,282.8184254,4
7469,582.2849347,273.8760741,4
7470,582.0665693,264.9337228,4
7471,581.4224217,256.5480576,4
7472,580.3524918,248.7190786,2
7473,587.1861954,345.4672294,2
7474,592.6083054,346.3398022,2
7475,599.4013329,346.6829454,2
7476,607.5652779,346.496659,2
7477,615.7292229,346.3103726,2
7478,623.8931678,346.1240862,2
7479,587.0584056,350.4029036,4
7480,592.2249361,351.1468248,4
7481,599.0165688,351.5203051,4
7482,607.4333035,351.5233445,4
7483,615.8500382,351.5263839,4
7484,624.266773,351.5294233,4
7485,632.9715655,342.2733037,4
7486,632.9644159,334.7580253,4
7487,632.9572663,327.2427468,4
7488,632.7061085,319.1576967,4
7489,632.2109426,310.5028748,4
7490,631.7157767,301.848053,4
7491,631.5521059,293.3131671,4
7492,631.7199304,284.8982173,4
7493,631.8877548,276.4832674,4
7494,632.0555792,268.0683176,4
7495,632.2234037,259.6533677,4
7496,632.3912281,251.2384179,4
7497,628.2294554,344.2926918,4
7498,628.4768949,337.8680542,4
7499,628.4631438,328.4952812,4
7500,628.0790067,319.820517,4
7501,627.3244837,311.8437615,4
7502,626.5699606,303.867006,4
7503,626.5055967,296.8061861,3
7504,627.1313921,290.6613019,2
7505,627.530194,284.2090334,4
7506,627.7020024,277.4493806,4
7507,627.8738108,270.6897278,4
7508,628.0456193,263.930075,4
7509,628.2174277,257.1704222,4
7510,628.3892361,250.4107694,4
7511,664.2997086,351.5284398,3
7512,655.349832,351.529155,4
7513,646.3999553,351.5298702,4
7514,637.4500787,351.5305854,3
7515,664.7747649,346.1766176,3
7516,655.6891579,346.1349963,3
7517,646.6035509,346.0933749,1
7518,637.5179438,346.0517536,1
7519,669.5224161,341.996864,4
7520,669.9321115,333.5957355,4
7521,670.3418068,325.194607,4
7522,670.7515022,316.7934786,4
7523,670.8336382,307.9893637,4
7524,678.5029181,351.5587207,3
7525,685.5584737,351.6142763,4
7526,692.6140292,351.6698318,4
7527,699.6695848,351.7253874,4
7528,706.7251403,351.780943,3
7529,713.7806959,351.8364985,3
7530,720.8362514,351.8920541,3
7531,727.891807,351.9476096,2
7532,734.9473626,352.0031652,2
7533,679.4513932,346.427896,3
7534,687.7567353,346.4499019,2
7535,696.0620774,346.4719078,2
7536,704.3674195,346.4939137,3
7537,712.6727616,346.5159196,4
7538,720.9781037,346.5379255,4
7539,728.7168662,346.9194321,4
7540,735.8890489,347.6604393,4
7541,675.3453048,342.8410716,4
7542,675.4384701,335.6894287,4
7543,675.5316354,328.5377858,4
7544,675.6248006,321.386143,4
7545,675.7179659,314.2345001,4
7546,675.8111312,307.0828572,4
7547,739.391807,344.405943,4
7548,739.2251403,337.155943,4
7549,739.0584737,329.905943,4
7550,738.891807,322.655943,4
7551,738.7251403,315.405943,4
7552,738.5584737,308.155943,4
7553,744.8752946,344.8646371,1
7554,744.6756031,337.5320253,2
7555,744.4759116,330.1994136,4
7556,744.27622,322.8668018,4
7557,744.0765285,315.5341901,4
7558,743.876837,308.2015784,4
7559,749.4334737,349.4892763,4
7560,757.3501403,350.405943,3
7561,765.266807,351.3226096,3
7562,773.1834737,352.2392763,3
7563,781.1001403,353.155943,3
7564,789.016807,354.0726096,3
7565,749.4708756,354.6309143,3
7566,757.4623461,355.8308571,1
7567,765.3977138,356.6933428,1
7568,773.2769785,357.2183714,2
7569,781.1562432,357.7434,2
7570,789.035508,358.2684286,2
7571,797.2214448,352.0637622,4
7572,797.0516985,346.2994449,4
7573,797.219597,338.7051718,4
7574,797.3874955,331.1108987,4
7575,797.5553941,323.5166256,4
7576,797.7232926,315.9223526,4
7577,797.8911911,308.3280795,4
7578,792.9911209,350.3557296,4
7579,793.023082,342.005303,4
7580,793.0550431,333.6548764,4
7581,793.0870042,325.3044498,4
7582,793.1189653,316.9540232,4
7583,793.1509264,308.6035966,4
7584,844.3444686,364.5572068,4
7585,849.8681223,363.0295415,4
7586,854.9740685,358.4218128,4
7587,861.2140053,351.8212518,4
7588,867.4539422,345.2206908,4
7589,873.693879,338.6201298,4
7590,879.9338159,332.0195688,4
7591,886.1737527,325.4190077,4
7592,891.6005061,319.3197452,4
7593,896.2140759,313.7217812,4
7594,900.8276458,308.1238171,4
7595,905.4412157,302.5258531,4
7596,910.0547855,296.927889,3
7597,914.6683554,291.329925,3
7598,851.9359156,373.2983558,3
7599,853.4164498,368.3696065,3
7600,857.0796466,362.9703451,3
7601,862.9255061,357.1005716,3
7602,868.7713656,351.230798,4
7603,874.6172251,345.3610245,4
7604,880.4630846,339.4912509,4
7605,886.3089441,333.6214774,4
7606,891.8354794,327.3819533,4
7607,897.0426905,320.7726787,4
7608,902.2499016,314.1634041,4
7609,907.4571126,307.5541295,4
7610,912.6643237,300.9448549,4
7611,917.8715348,294.3355803,4
7612,1074.34234,333.8999564,4
7613,1080.270522,329.6574366,4
7614,1087.2464,325.1102519,4
7615,1094.222278,320.5630671,4
7616,1101.198156,316.0158823,4
7617,1108.174035,311.4686976,4
7618,1115.149913,306.9215128,4
7619,1121.041494,302.5355952,4
7620,1040.068331,362.5327476,4
7621,1046.254711,358.5363569,4
7622,1052.441092,354.5399663,4
7623,1058.627473,350.5435756,4
7624,1064.813853,346.5471849,4
7625,1071.000234,342.5507942,4
7626,1034.983327,359.7469026,4
7627,1041.014596,355.6619097,4
7628,1047.045865,351.5769168,4
7629,1053.077134,347.4919239,4
7630,1059.108404,343.406931,4
7631,1065.139673,339.3219381,4
7632,1079.808474,336.6976096,4
7633,1085.47514,333.030943,4
7634,1091.141807,329.3642763,4
7635,1096.808474,325.6976096,4
7636,1102.47514,322.030943,4
7637,1108.141807,318.3642763,4
7638,1113.808474,314.6976096,4
7639,1119.47514,311.030943,4
7640,1125.141807,307.3642763,4
7641,63.67328374,284.1717266,4
7642,64.4710093,275.3201987,4
7643,65.26873486,266.4686708,4
7644,66.06646042,257.6171429,4
7645,66.41374228,250.8059042,4
7646,65.41145427,243.5589576,4
7647,64.79858971,234.7723098,4
7648,65.47427476,226.921958,4
7649,66.14995981,219.0716062,4
7650,66.21566745,212.141657,4
7651,65.67139767,206.1321103,4
7652,63.96268596,199.0388751,4
7653,62.7327706,191.8120905,4
7654,63.14609353,185.535445,4
7655,62.66394766,180.9640326,4
7656,73.98558039,297.5662312,4
7657,82.27773999,299.0847927,4
7658,90.0484258,300.7836928,4
7659,97.81911161,302.4825929,4
7660,105.5897974,304.1814929,4
7661,125.1116441,295.1569932,4
7662,128.9721361,289.2821156,4
7663,134.4201128,282.2802601,4
7664,139.8680895,275.2784046,4
